start_x,stop_x,patient_id,encounter_id_x,code_x,description,encounter_id_y,start_y,stop_y,encounterclass,code_y,base_encounter_cost,total_claim_cost,payer_coverage,healthcare_expenses,healthcare_coverage,encounter_reason,birthdate,deathdate,ssn,prefix,marital,race,ethnicity,gender,birthplace,city,state,county,latitude,longitude,age_today,status,country,days_in_hospital,days_in_hospital_int,service_in_minutes,medical_center,practicioner_name,practicioner_gender,medical_aid_scheme,encounter_year,allergy_count
1998-03-17,,0e1ad739-81d1-4170-841d-414ddc97c93a,99ff05be-e932-4a00-b691-b2d974bc5851,419263009,Tree Pollen,99ff05be-e932-4a00-b691-b2d974bc5851,1998-03-17 15:24:44,1998-03-17 16:09:44,ambulatory,185347001,129.16,129.16,59.16,536604.51,8079.199999999999,allergy,1997-07-30,,999-18-8253,ms.,single,white,nonhispanic,female,worcester  massachusetts ,boston,massachusetts,suffolk county,42.38197561967877,-71.0440702038103,27,alive,united states,0 days 00:45:00,0,45,boston children's hospital,tisha655 dickens475,female,united health care,1998,1
1998-03-17,2015-10-05,0e1ad739-81d1-4170-841d-414ddc97c93a,99ff05be-e932-4a00-b691-b2d974bc5851,91930004,Eggs,99ff05be-e932-4a00-b691-b2d974bc5851,1998-03-17 15:24:44,1998-03-17 16:09:44,ambulatory,185347001,129.16,129.16,59.16,536604.51,8079.199999999999,allergy,1997-07-30,,999-18-8253,ms.,single,white,nonhispanic,female,worcester  massachusetts ,boston,massachusetts,suffolk county,42.38197561967877,-71.0440702038103,27,alive,united states,0 days 00:45:00,0,45,boston children's hospital,tisha655 dickens475,female,united health care,1998,1
1998-03-17,,0e1ad739-81d1-4170-841d-414ddc97c93a,99ff05be-e932-4a00-b691-b2d974bc5851,300913006,Shellfish,99ff05be-e932-4a00-b691-b2d974bc5851,1998-03-17 15:24:44,1998-03-17 16:09:44,ambulatory,185347001,129.16,129.16,59.16,536604.51,8079.199999999999,allergy,1997-07-30,,999-18-8253,ms.,single,white,nonhispanic,female,worcester  massachusetts ,boston,massachusetts,suffolk county,42.38197561967877,-71.0440702038103,27,alive,united states,0 days 00:45:00,0,45,boston children's hospital,tisha655 dickens475,female,united health care,1998,1
1979-07-17,,13c98b78-98e9-41fb-a29a-686d005d98f7,ab874609-485e-43d3-a402-aaa88961445c,424213003,Bee Venom,ab874609-485e-43d3-a402-aaa88961445c,1979-07-17 11:00:31,1979-07-17 11:38:31,ambulatory,185347001,129.16,129.16,69.16,1075274.49,10038.28,allergy,1978-04-06,,999-16-2675,mr.,married,white,nonhispanic,male,gloucester  massachusetts ,webster,massachusetts,worcester county,42.09720655438311,-71.86362046623877,46,alive,united states,0 days 00:38:00,0,38,harrington memorial hospital,tiana543 blick895,female,cigna health,1979,1
2000-01-14,2016-04-04,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,300916003,Latex,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,424213003,Bee Venom,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,419474003,Mould,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,232350006,Dust Mite,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,2015-06-13,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,232347008,Dander (animal),4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,2015-06-13,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,418689008,Grass Pollen,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,2015-06-13,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,419263009,Tree Pollen,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
2000-01-14,,1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,4dea508e-d815-4a83-8029-ddf9df30e97e,420174000,Wheat,4dea508e-d815-4a83-8029-ddf9df30e97e,2000-01-14 12:52:02,2000-01-14 13:36:02,ambulatory,185347001,129.16,129.16,54.16,457205.48,7257.559999999999,allergy,1998-12-05,,999-31-1454,ms.,single,asian,nonhispanic,female,franklin  massachusetts ,southampton,massachusetts,hampshire county,42.27138051107477,-72.70835381315241,25,alive,united states,0 days 00:44:00,0,44,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,blue cross blue shield,2000,1
1963-08-04,,92709d5b-63d2-4e47-b857-dccb09724ea3,3da0bdc7-2715-4b76-8cc4-2272a920eab3,419474003,Mould,3da0bdc7-2715-4b76-8cc4-2272a920eab3,1963-08-04 21:25:31,1963-08-04 21:40:31,ambulatory,185347001,129.16,129.16,0.0,10176.15,0.0,allergy,1962-11-22,,999-37-3365,mr.,married,white,nonhispanic,male,wellesley  massachusetts ,medford,massachusetts,middlesex county,42.42819443252341,-71.07119099302173,61,alive,united states,0 days 00:15:00,0,15,hallmark health system,vern731 powlowski563,male,no insurance,1963,1
1963-08-04,,92709d5b-63d2-4e47-b857-dccb09724ea3,3da0bdc7-2715-4b76-8cc4-2272a920eab3,232350006,Dust Mite,3da0bdc7-2715-4b76-8cc4-2272a920eab3,1963-08-04 21:25:31,1963-08-04 21:40:31,ambulatory,185347001,129.16,129.16,0.0,10176.15,0.0,allergy,1962-11-22,,999-37-3365,mr.,married,white,nonhispanic,male,wellesley  massachusetts ,medford,massachusetts,middlesex county,42.42819443252341,-71.07119099302173,61,alive,united states,0 days 00:15:00,0,15,hallmark health system,vern731 powlowski563,male,no insurance,1963,1
1963-08-04,,92709d5b-63d2-4e47-b857-dccb09724ea3,3da0bdc7-2715-4b76-8cc4-2272a920eab3,232347008,Dander (animal),3da0bdc7-2715-4b76-8cc4-2272a920eab3,1963-08-04 21:25:31,1963-08-04 21:40:31,ambulatory,185347001,129.16,129.16,0.0,10176.15,0.0,allergy,1962-11-22,,999-37-3365,mr.,married,white,nonhispanic,male,wellesley  massachusetts ,medford,massachusetts,middlesex county,42.42819443252341,-71.07119099302173,61,alive,united states,0 days 00:15:00,0,15,hallmark health system,vern731 powlowski563,male,no insurance,1963,1
1963-08-04,,92709d5b-63d2-4e47-b857-dccb09724ea3,3da0bdc7-2715-4b76-8cc4-2272a920eab3,300913006,Shellfish,3da0bdc7-2715-4b76-8cc4-2272a920eab3,1963-08-04 21:25:31,1963-08-04 21:40:31,ambulatory,185347001,129.16,129.16,0.0,10176.15,0.0,allergy,1962-11-22,,999-37-3365,mr.,married,white,nonhispanic,male,wellesley  massachusetts ,medford,massachusetts,middlesex county,42.42819443252341,-71.07119099302173,61,alive,united states,0 days 00:15:00,0,15,hallmark health system,vern731 powlowski563,male,no insurance,1963,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,419474003,Mould,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,232350006,Dust Mite,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,232347008,Dander (animal),15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,419263009,Tree Pollen,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,425525006,Dairy,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,91930004,Eggs,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,420174000,Wheat,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2019-07-17,,22415347-d2fb-4357-aaeb-ddba23e5cdf0,15951b86-bc15-4467-8d07-1f5177bfd59d,300913006,Shellfish,15951b86-bc15-4467-8d07-1f5177bfd59d,2019-07-17 11:24:07,2019-07-17 12:18:07,ambulatory,185347001,129.16,129.16,0.0,60181.19,1162.44,allergy,2018-03-12,,999-12-3897,mr.,single,white,nonhispanic,male,newburyport  massachusetts ,newburyport,massachusetts,essex county,42.850574751506805,-70.8432980226202,6,alive,united states,0 days 00:54:00,0,54,anna jaques hospital,leonor133 nájera755,female,no insurance,2019,1
2003-06-13,2018-09-08,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,419474003,Mould,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,2018-09-08,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,232350006,Dust Mite,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,2018-09-08,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,232347008,Dander (animal),e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,418689008,Grass Pollen,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,419263009,Tree Pollen,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,2019-05-02,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,91930004,Eggs,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,2019-05-02,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,420174000,Wheat,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
2003-06-13,,8db0d104-4c3f-40d3-bcf5-f5eb81b7308f,e75460f0-5f5c-4aa2-ab0b-200310a96c63,91935009,Peanuts,e75460f0-5f5c-4aa2-ab0b-200310a96c63,2003-06-13 09:58:22,2003-06-13 10:35:22,ambulatory,185347001,129.16,129.16,0.0,492492.6,2827.32,allergy,2002-03-02,,999-93-1045,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,chelmsford,massachusetts,middlesex county,42.56426276987206,-71.34481421300823,22,alive,united states,0 days 00:37:00,0,37,lowell general hospital,veda284 pfeffer420,female,no insurance,2003,1
1990-09-06,,1030d86d-86f5-4195-962a-48895ca085ab,019be3d9-186c-4870-8815-c8cba8be683e,424213003,Bee Venom,019be3d9-186c-4870-8815-c8cba8be683e,1990-09-06 16:46:23,1990-09-06 17:31:23,ambulatory,185347001,129.16,129.16,54.16,659491.64,25362.87,allergy,1990-07-18,,999-35-6513,mr.,married,white,nonhispanic,male,westfield  massachusetts ,franklin,massachusetts,norfolk county,42.04276502620942,-71.40786799988712,34,alive,united states,0 days 00:45:00,0,45,sturdy memorial hospital,gaynell126 streich926,female,blue cross blue shield,1990,1
1990-09-06,,1030d86d-86f5-4195-962a-48895ca085ab,019be3d9-186c-4870-8815-c8cba8be683e,419474003,Mould,019be3d9-186c-4870-8815-c8cba8be683e,1990-09-06 16:46:23,1990-09-06 17:31:23,ambulatory,185347001,129.16,129.16,54.16,659491.64,25362.87,allergy,1990-07-18,,999-35-6513,mr.,married,white,nonhispanic,male,westfield  massachusetts ,franklin,massachusetts,norfolk county,42.04276502620942,-71.40786799988712,34,alive,united states,0 days 00:45:00,0,45,sturdy memorial hospital,gaynell126 streich926,female,blue cross blue shield,1990,1
1990-09-06,,1030d86d-86f5-4195-962a-48895ca085ab,019be3d9-186c-4870-8815-c8cba8be683e,232350006,Dust Mite,019be3d9-186c-4870-8815-c8cba8be683e,1990-09-06 16:46:23,1990-09-06 17:31:23,ambulatory,185347001,129.16,129.16,54.16,659491.64,25362.87,allergy,1990-07-18,,999-35-6513,mr.,married,white,nonhispanic,male,westfield  massachusetts ,franklin,massachusetts,norfolk county,42.04276502620942,-71.40786799988712,34,alive,united states,0 days 00:45:00,0,45,sturdy memorial hospital,gaynell126 streich926,female,blue cross blue shield,1990,1
1990-09-06,,1030d86d-86f5-4195-962a-48895ca085ab,019be3d9-186c-4870-8815-c8cba8be683e,232347008,Dander (animal),019be3d9-186c-4870-8815-c8cba8be683e,1990-09-06 16:46:23,1990-09-06 17:31:23,ambulatory,185347001,129.16,129.16,54.16,659491.64,25362.87,allergy,1990-07-18,,999-35-6513,mr.,married,white,nonhispanic,male,westfield  massachusetts ,franklin,massachusetts,norfolk county,42.04276502620942,-71.40786799988712,34,alive,united states,0 days 00:45:00,0,45,sturdy memorial hospital,gaynell126 streich926,female,blue cross blue shield,1990,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,424213003,Bee Venom,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,419474003,Mould,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,232350006,Dust Mite,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,232347008,Dander (animal),cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,418689008,Grass Pollen,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,419263009,Tree Pollen,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,425525006,Dairy,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,300913006,Shellfish,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
1983-04-09,,b37c9b35-6fea-4570-b7f6-379baf4c9399,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,417532002,Fish,cc65c8d0-1e3b-4c47-aa9f-43bd15bb79c6,1983-04-09 18:15:12,1983-04-09 19:03:12,ambulatory,185347001,129.16,129.16,59.16,853636.78,19290.74,allergy,1982-07-25,,999-24-2069,mrs.,married,white,nonhispanic,female,new bedford  massachusetts ,seekonk,massachusetts,bristol county,41.79461477259159,-71.27491710065681,42,alive,united states,0 days 00:48:00,0,48,sturdy memorial hospital,gaynell126 streich926,female,united health care,1983,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,419474003,Mould,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
